ID,Country code,Year,Country name,Start date,End date,Type,Flood source,Regions affected (v2010),Regions affected (v2021),Area flooded,Fatalities,Persons affected,Losses (nominal value),Losses (original currency),Losses (2020 euro),Cause,Notes,References,Changes
2615,UK,1977,United Kingdom,8/16/1977,8/17/1977,Flash,Brent; Crane,UKI23;UKJ11,UKI72;UKI73;UKI74;UKJ11,,0,4400,,,,Extreme rainfall up to 115 mm in 24 h,,Environment Agency (2022); JBA Trust (2023),New
312,DE,1977,Germany,8/22/1977,8/22/1977,Flash,,DE733,DE733,,0,,30000000,DEM,36006792,Extreme rainfall,,Munich Re (1999),
835,IT,1977,Italy,8/22/1977,8/23/1977,Flash,Topino; Arone,ITI21,ITI21,,1,,,,,Extreme rainfall,,CNR (2023),
836,IT,1977,Italy,8/29/1977,8/29/1977,River,Po; Lake d'Orta,ITC11;ITC15;ITC16,ITC11;ITC15;ITC16,,2,,,,,Heavy rainfall,,CNR (2023),Corrected
837,IT,1977,Italy,10/7/1977,10/10/1977,River,Po; Bormida; Sesia; Ticino; Po,ITC11;ITC14;ITC17;ITC18;ITC20;ITC33;ITC48;ITG26;ITG27;ITH53,ITC11;ITC14;ITC17;ITC18;ITC20;ITC33;ITC48;ITG2E;ITG2F;ITH53,200,9,1370,1.27E+11,ITL,574856373,Heavy rainfall,Also landslides (4 fatalities),CRED (2023); Barredo (2007); Wikipedia (2023b); APAT (2005); CNR (2023); Perry (1977),Updated
376,EL,1977,Greece,11/2/1977,11/2/1977,Flash,Kifissos; Ilissos; Miheli,EL300,EL302;EL307,,38,1600,1000000000,GRD,88732869,Extreme rainfall,Also mudslides,CRED (2023); Mimikou and Koutsoyiannis (1995); Diakakis (2014); Ethnos (2021),Updated
1514,UK,1977,United Kingdom,11/11/1977,11/12/1977,Coastal,Irish Sea,UKD11;UKD12;UKD42;UKD43;UKD73,UKD11;UKD12;UKD42;UKD44;UKD45;UKD73,32,1,20000,,,,Storm surge up to 1.2 m,,CRED (2023); University of Southampton (2023),
180,FR,1977,France,11/14/1977,11/15/1977,Coastal,English Channel,FR223;FR232,FRE23;FRD22,,1,1800,,,,Storm surge,,DRIEE (2022),Corrected
2629,IT,1977,Italy,12/8/1977,12/8/1977,Flash,Entella,ITC31,ITC31,,0,,3000000000,ITL,13579284,Extreme rainfall,,CNR (2023),New
377,EL,1977,Greece,12/10/1977,12/11/1977,Flash,Kokkinara,EL300,EL301,,3,2000,,,,Extreme rainfall,,Diakakis (2014); Thomas (1978a),Updated
2917,UK,1977,United Kingdom,12/10/1977,12/10/1977,Flash,,UKK43,UKK43,,1,,,,,Extreme rainfall,,Thomas (1978a),New
181,FR,1978,France,1/11/1978,1/17/1978,River,Var; Rhone,FR824;FR825,FRL04;FRL05,,1,1000,70000000,FRF,36139008,Heavy rainfall up to 317 mm in 7 days,Also windstorm (3 fatalities also reported),CRED (2023); Meteo France (2022); DGPR (2022); Thomas (1978a); AERMC (2011),Updated
1515,UK,1978,United Kingdom,1/11/1978,1/12/1978,River/Coastal,North Sea,UKE13;UKF30;UKH13,UKE13;UKF30;UKH16,,1,6700,,,,Heavy rainfall and storm surge,,University of Southampton (2023),Corrected
838,IT,1978,Italy,1/17/1978,1/17/1978,Flash,Crosetto,ITC11,ITC11,,1,,,,,Extreme rainfall,,CNR (2023),
2630,IT,1978,Italy,1/30/1978,2/2/1978,River,Liri; Volturno; Salarco,ITF31;ITF34;ITI45,ITF31;ITF34;ITI45,25,0,,,,,Heavy rainfall,,CNR (2023),New
1308,ES,1978,Spain,2/3/1978,2/3/1978,River,,ES130;ES213,ES130;ES213,,2,,2000000000,ESP,83309150,Heavy rainfall,,CRED (2023); El Pais (1983a); UNDRR (2022),Updated
2918,EL,1978,Greece,2/5/1978,2/6/1978,Flash,,EL300,EL306,,0,600,,,,Extreme rainfall,Also snow and windstorm,Thomas (1978b),New
2919,UK,1978,United Kingdom,2/21/1978,2/28/1978,River,Parrett; Penzoy,UKK43,UKK43,,1,,,,,Snowmelt,,Thomas (1978b); Environment Agency (2022),New
1099,PT,1978,Portugal,2/26/1978,3/4/1978,River,Douro; Tagus,PT114;PT117;PT118;PT16C;PT185,PT11A;PT11B;PT11D;PT16I;PT185,,0,4996,,,,Heavy rainfall,Also landslides and windstorm (2 fatalities),Zezere et al. (2014); Pereira (2017); Thomas (1978b),Updated
182,FR,1978,France,3/16/1978,4/2/1978,River,Meuse,FR102;FR104,FR102;FR104,,0,2000,9000000,FRF,4646444,Heavy rainfall and snowmelt,,DGPR (2022),
2584,AL,1978,Albania,3/21/1978,3/22/1978,River,,AL012;AL014;AL022,AL012;AL014;AL022,25,0,,,,,Heavy rainfall,,UNDRR (2022),New
2585,AL,1978,Albania,5/2/1978,5/2/1978,River,,AL012;AL014;AL015;AL021;AL022,AL012;AL014;AL015;AL021;AL022,52,0,,,,,Heavy rainfall,,UNDRR (2022),New
313,DE,1978,Germany,5/22/1978,5/26/1978,River,Rhine; Neckar,DE111;DE113;DE115;DE117;DE118;DE119;DE121;DE122;DE123;DE128;DE129;DE133;DE134;DE136;DE24C;DE251;DE269;DE712;DE715,DE111;DE113;DE115;DE117;DE118;DE119;DE121;DE122;DE123;DE128;DE129;DE133;DE134;DE136;DE24C;DE251;DE269;DE712;DE715,,3,1000,700000000,DEM,811387940,Heavy rainfall up to 118 mm in 24 h,Dam broke during flood in Ludwigsburg-Beihingen,CRED (2023); Barredo (2007); Der Spiegel (1978); Munich Re (1999); EIONET (2016),Updated
1309,ES,1978,Spain,6/6/1978,6/7/1978,River,Asón,ES130,ES130,,2,,,,,Heavy rainfall,,UNDRR (2022); Thomas (1978c),Updated
2646,DE,1978,Germany,6/17/1978,6/17/1978,Flash,,DE117;DE118,DE117;DE118,,0,,15000000,DEM,17386884,Extreme rainfall up to 130 mm in 3 h,,Munich Re (1999),New
2631,IT,1978,Italy,6/24/1978,6/25/1978,Flash,,ITH41;ITH42,ITH41;ITH42,,1,150,1E+11,ITL,397136860,Extreme rainfall,Also hailstorm,CNR (2023); Thomas (1978c),New
839,IT,1978,Italy,8/6/1978,8/10/1978,River,Dora Baltea; Sesia,ITC12;ITC14;ITC20,ITC12;ITC14;ITC20,,15,,1E+11,ITL,397136860,Heavy rainfall,"Also landslides, windstorm (2 fatalities at sea) and tornados (1 fatality)",APAT (2005); La Gazzetta di Sondrio (2016); CNR (2023); Thomas (1978d),Updated
2591,CZ,1978,Czechia,8/7/1978,8/8/1978,Flash,Jizera,CZ051,CZ051,,0,,121000000,CSK,27784087,Extreme rainfall up to 191 mm in 24 h,Return period above 500 years,Šámalová (2016),New
1452,CH,1978,Switzerland,8/7/1978,8/8/1978,Flash,Thur,CH040;CH055;CH057;CH070,CH040;CH055;CH057;CH070,,9,,511000000,CHF,878610738,Extreme rainfall,"Also landslides, windstorm and snowfall",Hilker et al. (2009); Rothlisberger (1991); Thomas (1978d),Corrected
2920,IT,1978,Italy,10/1/1978,10/3/1978,River,,ITI43,ITI43,,0,200,,,,Heavy rainfall,,Thomas (1979a),New
2607,SI,1978,Slovenia,10/4/1978,10/5/1978,Flash,Sava; Soca,SI021;SI022;SI023,SI035;SI041;SI042;SI043,,0,600,,,,Extreme rainfall,,EIONET (2016),New
2632,IT,1978,Italy,10/20/1978,10/23/1978,River,Ete Morto; Tronto,ITF12;ITG29;ITI34;ITI35,ITF12;ITG2D;ITI34;ITI35,,0,40,11000000000,ITL,43685055,Heavy rainfall,,CNR (2023),New
378,EL,1978,Greece,10/29/1978,10/30/1978,River,,EL122;EL131;EL132;EL133;EL134,EL522;EL531;EL532;EL533,,1,,,,,Heavy rainfall,,Meteoclub (2017),
2392,UK,1978,United Kingdom,12/13/1978,12/13/1978,Coastal,English Channel,UKK22,UKK25,,0,320,,,,Storm surge,,University of Southampton (2023),New
840,IT,1978,Italy,12/20/1978,12/21/1978,Flash,,ITH35;ITH43;ITH44,ITH35;ITH43;ITH44,,3,,,,,Extreme rainfall,Also windstorm and landslides,CNR (2023); Thomas (1979a),Updated
1310,ES,1978,Spain,12/26/1978,12/27/1978,River,,ES113;ES114,ES113;ES114,,2,,,,,Heavy rainfall,,UNDRR (2022),
2921,UK,1978,United Kingdom,12/27/1978,12/30/1978,River,Ouse,UKE21,UKE21,,0,1600,,,,Heavy rainfall,Losses also in other regions (no data),Thomas (1979b); Environment Agency (2022),New
2393,UK,1979,United Kingdom,1/4/1979,1/4/1979,Coastal,English Channel,UKK43,UKK43,,0,500,,,,Storm surge,,University of Southampton (2023),New
2633,IT,1979,Italy,1/9/1979,1/12/1979,River,Ombrone,ITI13;ITI15,ITI13;ITI15,,0,120,1000000000,ITL,3438966,Heavy rainfall up to 130 mm in 3 days,,CNR (2023),New
841,IT,1979,Italy,1/12/1979,1/13/1979,Flash,,ITF51,ITF51,,2,,,,,Extreme rainfall,,CNR (2023),
2586,AL,1979,Albania,1/25/1979,2/4/1979,River,,AL012;AL014;AL015;AL021;AL022,AL012;AL014;AL015;AL021;AL022,69,0,,,,,Heavy rainfall,,UNDRR (2022),New
842,IT,1979,Italy,1/27/1979,1/27/1979,Flash,Brembo,ITC46,ITC46,,5,,,,,Extreme rainfall,,CNR (2023),
2608,SI,1979,Slovenia,1/27/1979,1/28/1979,Flash,Sava; Soca,SI022;SI023,SI042;SI043,,0,400,,,,Extreme rainfall,,EIONET (2016),New
1100,PT,1979,Portugal,2/7/1979,2/16/1979,River,Douro; Tagus,PT114;PT117;PT162;PT169;PT16A;PT16C;PT171;PT185,PT11A;PT11D;PT16E;PT16H;PT16I;PT16J;PT170;PT185,,8,18473,,,,Heavy rainfall,Also landslides,CRED (2023); Zezere et al. (2014); Pereira (2017),Updated
2611,ES,1979,Spain,2/10/1979,2/10/1979,River,Guadiana,ES415;ES431,ES415;ES431,,0,363,,,,Heavy rainfall,,UNDRR (2022),New
2922,UK,1979,United Kingdom,2/13/1979,2/14/1979,Coastal,English Channel,UKK22,UKK25,,0,280,,,,Storm surge,,University of Southampton (2023); Thomas (1979c); Environment Agency (2022),New
1045,PL,1979,Poland,3/1/1979,4/30/1979,River,Narew; Bug; Wis?a; Note?; Ina; Rega; Warta,PL116;PL121;PL122;PL129;PL311;PL344;PL411;PL414;PL417;PL418;PL423;PL425;PL431;PL613;PL615,PL411;PL414;PL417;PL418;PL427;PL428;PL431;PL613;PL619;PL714;PL811;PL842;PL912;PL922;PL923;PL924,10000,3,71000,6803564000,PLZ,538589338,Snowmelt and ice jam,"Evacuated - 33,000; daily dates approximate",KZGW (2011); Fal (1997); Nowicka (2005); GKPW (1988),
2364,LT,1979,Lithuania,3/20/1979,4/24/1979,River,Nemunas,LT001;LT002;LT004;LT007,LT021;LT022;LT024;LT027,300,0,,1850000,SUR,4354831,Snowmelt,,EIONET (2016); Akstinas et al. (2020),New
2923,UK,1979,United Kingdom,3/29/1979,3/30/1979,River,Tees,UKC11;UKC12,UKC11;UKC12,,0,1600,,,,Storm surge,Losses also in other regions (no data),Thomas (1979d); Environment Agency (2022),New
379,EL,1979,Greece,5/30/1979,5/30/1979,Flash,,EL300,EL304,,1,,,,,Extreme rainfall,,Diakakis (2014),
1453,CH,1979,Switzerland,6/1/1979,6/2/1979,Flash,,CH061;CH065,CH061;CH065,,0,,34000000,CHF,57319696,Extreme rainfall,,Rothlisberger (1991),
2924,UK,1979,United Kingdom,6/13/1979,6/13/1979,Flash,,UKE22,UKE22,,1,,,,,Extreme rainfall,,Thomas (1979e),New
2592,CZ,1979,Czechia,6/17/1979,6/18/1979,Flash,St?nava; Metuje,CZ052,CZ052,,0,,135000000,CSK,30624768,Extreme rainfall up to 180 mm in 24 h,Return period up to 500 years,Šámalová (2016); Brazdil (2005),New
6012,DE,1979,Germany,6/19/1979,6/24/1979,River,Isar; Donau,DE212;DE21N;DE222;DE228,DE212;DE21N;DE222;DE228,,0,,12000000,DEM,13338853,Heavy rainfall up to 125 mm in 3 days,,Munich Re (1999),New
1311,ES,1979,Spain,7/1/1979,7/2/1979,Flash,,ES422,ES422,10,22,600,2000000000,ESP,71246034,Extreme rainfall,,CRED (2023); El Pais (1983a); UNDRR (2022); Actualidad Valdepeñas (2016),Corrected
2011,AL,1979,Albania,7/2/1979,7/2/1979,Flash,,AL034,AL034,,4,,,,,Extreme rainfall,,UNDRR (2022),New
2233,NO,1979,Norway,8/14/1979,8/15/1979,River,,NO052,NO0A2,,0,400,32000000,NOK,14671342,Heavy rainfall and snowmelt,,Andersen (1996),New
2484,BG,1979,Bulgaria,8/21/1979,8/21/1979,Flash,Kriva reka,BG333,BG333,,0,650,2000000,BGL,2864838,Extreme rainfall,Dam overflow,EIONET (2016),New
843,IT,1979,Italy,9/21/1979,9/21/1979,Flash,Gromolo,ITC33,ITC33,,1,,,,,Extreme rainfall,,CNR (2023),
2634,IT,1979,Italy,9/22/1979,9/22/1979,Flash,Cherio,ITC46,ITC46,,0,,1000000000,ITL,3438966,Extreme rainfall,,CNR (2023),New
2635,IT,1979,Italy,9/25/1979,9/28/1979,Coastal,Adriatic Sea,ITH35;ITH42,ITH35;ITH42,,1,,,,,Storm surge (acqua alta) up to 133 cm,,CNR (2023),New
2636,IT,1979,Italy,9/29/1979,9/29/1979,Flash,,ITG19,ITG19,,2,,,,,Extreme rainfall,,CNR (2023),New
183,FR,1979,France,10/10/1979,10/16/1979,River,Var; Paillon; Loup,FR823,FRL03,,10,,,,,Heavy rainfall up to 450 mm in 7 days,,AERMC (2011); Meteo France (2022),
1312,ES,1979,Spain,10/12/1979,10/20/1979,River,,ES618,ES618,,0,700,,,,Heavy rainfall,,UNDRR (2022),Corrected
844,IT,1979,Italy,10/14/1979,10/20/1979,River,Toce,ITC14;ITC18,ITC14;ITC18,,1,,,,,Heavy rainfall,Also landslides,CNR (2023),Corrected
1009,MT,1979,Malta,10/25/1979,10/25/1979,Flash,,MT001;MT002,MT001;MT002,,4,,,,,Extreme rainfall up to 68 mm in 4 h,,Malta Resources Authority (2013); Main et al. (2022); Times of Malta (2019),Updated
845,IT,1979,Italy,10/29/1979,10/30/1979,Flash,,ITF33,ITF33,,1,400,,,,Extreme rainfall up to 106 mm in 4 h,,CNR (2023),
2637,IT,1979,Italy,10/29/1979,10/30/1979,Flash,Spinola,ITG14,ITG14,,0,,1000000000,ITL,3438966,Extreme rainfall,,CNR (2023),New
2638,IT,1979,Italy,11/5/1979,11/6/1979,Flash,Saraceno,ITF61,ITF61,,0,,10000000000,ITL,34389656,Extreme rainfall,,CNR (2023),New
2925,BA,1979,Bosnia and Herzegovina,11/15/1979,11/21/1979,River,Drin,BA022;BA024,BA022;BA024,,0,800,,,,Heavy rainfall,,Thomas (1980b); Petrovic (2021),New
2639,IT,1979,Italy,11/15/1979,11/17/1979,Flash,Garigliano; Liri; Volturno,ITF31;ITF32;ITI45,ITF31;ITF32;ITI45,38,0,,,,,Extreme rainfall,,CNR (2023),New
2215,MK,1979,North Macedonia,11/15/1979,11/21/1979,River,Vardar,MK006;MK008,MK006;MK008,530,16,40000,50000000000,YUF,62037912,Heavy rainfall,Total deaths for Yugoslavia minus Serbia/Kosovo,Malevski (2017); Gams et al. (1997); Okno.mk (2014); Thomas (1980b),New
2012,AL,1979,Albania,11/17/1979,11/20/1979,River,,AL012;AL014;AL015;AL022;AL032;AL033;AL035,AL012;AL014;AL015;AL022;AL032;AL033;AL035,261,1,1300,,,,Heavy rainfall,,UNDRR (2022),New
2187,XK,1979,Kosovo,11/17/1979,11/20/1979,River,Bistrica e Pejës; Beli Drim,XK001;XK004;XK005;XK006,XK001;XK002;XK003;XK005,,1,15000,,,,Heavy rainfall,,Petrovic (2021); UNDRR (2022); Thomas (1980b),New
2203,ME,1979,Montenegro,11/17/1979,11/20/1979,River,?ehotina,ME000,ME000,30,16,12000,,,,Heavy rainfall,Deaths for Serbia/Kosovo subtracted from CRED (2023) total for Yugoslavia,Vlada Crne Gore (2019); CRED (2023); Petrovic (2021); Thomas (1980b),New
2263,RS,1979,Serbia,11/17/1979,11/20/1979,River,Juzna Morava; Drina,RS211;RS217,RS211;RS217,,5,17200,,,,Heavy rainfall,,Petrovic (2021); Thomas (1980b),New
380,EL,1979,Greece,11/19/1979,11/20/1979,Flash,Agra,EL121;EL122;EL124;EL141;EL142,EL521;EL522;EL524;EL611;EL612,100,15,4000,,,,Extreme rainfall up to 421 mm in 24 h,River Agras dam break,CRED (2023); Meteoclub (2017); EIONET (2016); Koukis and Koutsoyiannis (1997),Updated
2926,IT,1979,Italy,12/22/1979,12/23/1979,River/Coastal,Adriatic Sea; Sile,ITH35,ITH35,,0,,3500000000,ITL,12036380,Heavy rainfall and storm surge (acqua alta) up to 168 cm,"Also windstorms, snow, lightning and avalanches in many parts of Italy",CNR (2023); Thomas (1980c),New
2642,UK,1979,United Kingdom,12/26/1979,12/28/1979,River,Teign; Usk; Taff,UKK11;UKK15;UKK23;UKK30;UKK43;UKL15;UKL16;UKL21;UKL22,UKK11;UKK15;UKK23;UKK30;UKK43;UKL15;UKL16;UKL21;UKL22,,4,12400,24000000,GBP,127096165,Heavy rainfall,Also windstorm; at least 7 indirect deaths,"The Guardian (1979); BBC News (2016a); Environment Agency (2022); Thomas (1980a,c)",New
314,DE,1980,Germany,1/30/1980,2/14/1980,River,Rhein; Main; Donau; Kanzach,DE111;DE146;DE149;DE246;DEA22;DEA23;DEA46,DE111;DE146;DE149;DE246;DEA22;DEA23;DEA46,,1,,30000000,DEM,31623286,Heavy rainfall and snowmelt,Also windstorm,"Munich Re (1999, 2017); EIONET (2016)",Updated
2674,RS,1980,Serbia,5/9/1980,5/12/1980,River,Zapadna Morava,RS216;RS217,RS216;RS217,,0,1200,,,,Heavy rainfall,,Petrovic (2021); UNDRR (2022),New
2647,AL,1980,Albania,5/20/1980,5/20/1980,River,,AL032,AL032,20,0,,,,,Heavy rainfall,,UNDRR (2022),New
1046,PL,1980,Poland,6/30/1980,8/5/1980,River,San; Wis?ok; Odra; Wis?a; Note?; Wieprz; Bóbr,PL312;PL323;PL324;PL325;PL326;PL411;PL418;PL423;PL425;PL431;PL432;PL521;PL522;PL613;PL614;PL615;PL635,PL411;PL418;PL427;PL428;PL431;PL432;PL523;PL524;PL613;PL616;PL618;PL619;PL638;PL812;PL821;PL822;PL823;PL824,17450,1,104000,20733096000,PLZ,1503918335,Heavy rainfall spread over June and July,"Evacuated - 20,000. Dike breaches - 65 km; daily dates approximate",CRED (2023); KZGW (2011); Fal (1997); Jarosz (2014); GKPW (1988); EEA (2015),Updated
1124,RO,1980,Romania,7/21/1980,8/5/1980,River,,RO111;RO113;RO116;RO421,RO111;RO113;RO116;RO421,115,2,,,,,Heavy rainfall,,Munich Re (2017); EEA (2015); Thomas (1980d),Updated
2667,HU,1980,Hungary,7/22/1980,8/13/1980,River,Koros; Tisza,HU321;HU322;HU323;HU332;HU333,HU321;HU322;HU323;HU332;HU333,970,0,4086,,,,Heavy rainfall,,Bélmegyer község (2020); Lóczy and Juhász (1997); FEOL (2010); Thomas (1980d),New
6013,DE,1980,Germany,7/30/1980,7/30/1980,River,,DE136,DE136,,0,,5000000,DEM,5270548,Heavy rainfall up to 125 mm in 3 days,Also hail and landslides,Munich Re (1999),New
1517,UK,1980,United Kingdom,8/29/1980,8/29/1980,Flash,Hockley Brook,UKG31,UKG31,,2,,,,,Extreme rainfall,,Munich Re (2017); Thomas (1981a),Updated
184,FR,1980,France,9/20/1980,9/21/1980,Flash,Loire,FR712;FR723,FRK22;FRK13,,8,,356000000,FRF,149179712,Extreme rainfall up to 579 mm in 15 h,,CRED (2023); Meteo France (2022); Munich Re (2017); DGPR (2022),
846,IT,1980,Italy,10/15/1980,10/16/1980,Flash,,ITH52,ITH52,,1,,,,,Extreme rainfall,,CNR (2023),
2693,IT,1980,Italy,10/16/1980,10/16/1980,Flash,Acquanera; Bisonzo,ITC18,ITC18,10,0,,,,,Extreme rainfall,,CNR (2023),New
2687,UK,1980,United Kingdom,10/23/1980,10/28/1980,River,Wyre; Ribble,UKD43,UKD44;UKD45,20,0,1600,,,,Heavy rainfall up to 223 mm in 6 days,Losses also in other regions (no data),University of Dundee (2017); Environment Agency (2022); Thomas (1980e),New
2123,EL,1980,Greece,10/27/1980,10/27/1980,River,Kifissos; Spercheios,EL241;EL244;EL300,EL305;EL641;EL644,20,1,,120000000,GRD,6531649,Heavy rainfall,,Meteoclub (2017); Koukis and Koutsoyiannis (1997); EIONET (2016); Papagiannaki et al. (2022); Diakakis (2014),New
432,IE,1980,Ireland,10/31/1980,11/3/1980,River,Blackwater,IE025,IE053,,0,800,3000000,IEP,15198406,Heavy rainfall,,EEA (2015); OPW (2012),Corrected
847,IT,1980,Italy,11/3/1980,11/6/1980,River,Tevere; Bigurno; Cerfone,ITI18;ITI21,ITI18;ITI21,,1,,,,,Heavy rainfall up to 74 mm in 3 days,,CNR (2023),Corrected
1313,ES,1980,Spain,12/19/1980,12/23/1980,River,Ebro; Arga; Arakil,ES213;ES220;ES230;ES412;ES413,ES213;ES220;ES230;ES412;ES413,,2,,,,,Heavy rainfall,,Munich Re (2017); UNDRR (2022); EEA (2015),Updated
2670,NO,1981,Norway,1/27/1981,2/3/1981,River,Rana; Strandå,NO051;NO062;NO071,NO060;NO071;NO0A2,,0,,8400000,NOK,3015938,Snowmelt,Compensated economic loss,Finans Norge (2023); EEA (2015),New
315,DE,1981,Germany,3/8/1981,3/14/1981,River,Ruhr; Mosel; Aller; Weser; Main,DE241;DE243;DE245;DE247;DE24A;DE24B;DE24C,DE241;DE243;DE245;DE247;DE24A;DE24B;DE24C,,3,6000,100000000,DEM,101186190,Heavy rainfall up to 51 mm in 48 h,Dam break during flood,"Munich Re (1999, 2017); EIONET (2016)",Updated
2931,DE,1981,Germany,3/8/1981,3/14/1981,River,Werra,DEE06;DEE0D;DEG04;DEG0B;DEG0C,DEE06;DEE0D;DEG04;DEG0B;DEG0C,,0,19400,,,,Heavy rainfall up to 51 mm in 48 h,,Munich Re (1999); EIONET (2016); Thomas (1981b),New
2929,UK,1981,United Kingdom,3/9/1981,3/13/1981,River,Rhymney,UKL14;UKL16,UKL14;UKL16,,1,200,,,,Heavy rainfall up to 230 mm in 24 h,,Thomas (1981b); UK Parliament (1981),New
2084,CZ,1981,Czechia,3/10/1981,3/24/1981,River,Elbe; Jizera; Orlica,CZ020;CZ042;CZ051;CZ052,CZ020;CZ042;CZ051;CZ052,28,1,,100000000,CSK,22557661,Heavy rainfall,,EEA (2015); Papagiannaki et al. (2022); Šámalová (2016);Thomas (1981b),New
2264,RS,1981,Serbia,3/11/1981,3/31/1981,River,Sava; Danube; Morava,RS110;RS215;RS216;RS218;RS227,RS110;RS215;RS216;RS218;RS227,3000,4,22000,,,,Heavy rainfall and snowmelt,Also landslides (39 fatalities),CRED (2023); UPI (1981); Trgov?evi? et al. (2020); UNDRR (2022); Petrovic (2021); Thomas (1981b),New
2930,UK,1981,United Kingdom,3/12/1981,3/12/1981,Flash,Bradford Beck,UKE41,UKE41,,2,,,,,Extreme rainfall,Losses also in other regions (no data),Thomas (1981b),New
2075,CY,1981,Cyprus,3/25/1981,3/26/1981,Flash,,CY000,CY000,,1,,,,,Extreme rainfall,,ERMIS-F (2020); Papagiannaki et al. (2022),New
2694,IT,1981,Italy,3/31/1981,4/2/1981,River,Po; Sesia,ITC11,ITC11,,1,,,,,Heavy rainfall,,CNR (2023); Papagiannaki et al. (2022),New
1002,LV,1981,Latvia,3/31/1981,3/31/1981,River,Daugava,LV009,LV009,,0,2840,10000000,SUR,18974760,Snowmelt,,EIONET (2016),
2932,UK,1981,United Kingdom,4/24/1981,4/29/1981,River,Sowe,UKE13;UKF30;UKG13,UKE13;UKF30;UKG13,,1,400,10000000,GBP,39225251,Heavy rainfall,Also windstorms (5 fatalities); 6 further indirect or accidental fatalities,Thomas (1981c); Environment Agency (2022); University of Dundee (2017); Trowsdale (1981),New
316,DE,1981,Germany,6/4/1981,6/4/1981,Flash,Aller,DE737;DE915;DE918;DE931;DEG09,DE737;DE918;DE91C;DE931;DEG09,,2,,100000000,DEM,101186190,Extreme rainfall,,"Munich Re (1999, 2017); Wiki-Göttingen (2017); EIONET (2016); Papagiannaki et al. (2022)",Updated
2076,CY,1981,Cyprus,6/15/1981,6/16/1981,River,Tremythos,CY000,CY000,,0,700,,,,Heavy rainfall,,ERMIS-F (2020); EEA (2015),New
6017,CH,1981,Switzerland,7/10/1981,7/12/1981,River,,CH033,CH033,,0,,5000000,CHF,7767500,Heavy rainfall,Also landslides,Zeller and Röthlisberger (1982),New
2085,CZ,1981,Czechia,7/17/1981,7/21/1981,River,Berounka; Vltava; Jizera; Elbe,CZ020;CZ031;CZ032;CZ042;CZ051,CZ020;CZ031;CZ032;CZ042;CZ051,,4,,1500000000,CSK,338364912,Heavy rainfall over 4 days,,Papagiannaki et al. (2022); Wikipedie (2017d); Gymnázium Joachima Barranda Beroun (2022); Šámalová (2016),New
848,IT,1981,Italy,7/19/1981,7/21/1981,River,Adige ,ITH10;ITH20,ITH10;ITH20,,0,500,,,,Heavy rainfall,,CNR (2023),
317,DE,1981,Germany,7/21/1981,7/23/1981,River,Isar; Ammer,DE213;DE21G;DE21K;DE222;DE228,DE213;DE21G;DE21K;DE222;DE228,,4,,15000000,DEM,15177928,Heavy rainfall up to 190 mm in 60 h,Also dam breaks and landslides,"Munich Re (1999, 2017)",Updated
6014,DE,1981,Germany,8/9/1981,8/11/1981,River,Zahme Gera; Main,DE134;DE241;DE261;DE264;DE712;DE718;DE71D;DE71E;DE721;DE732;DEG02,DE134;DE241;DE261;DE264;DE712;DE718;DE71D;DE71E;DE721;DE732;DEG02,,3,4000,,,,Heavy rainfall up to 140 mm in 24 h,,Papagiannaki et al. (2022); EIONET (2016); Wikipedia (2023o); Munich Re (1999); Thomas (1981d),New
1314,ES,1981,Spain,8/22/1981,8/23/1981,Flash,,ES616,ES616,,2,,,,,Extreme rainfall,,UNDRR (2022); EEA (2015); Thomas (1981d),Updated
849,IT,1981,Italy,10/2/1981,10/3/1981,Flash,Arrone; Tevere,ITI41;ITI43,ITI41;ITI43,,5,400,1E+11,ITL,239534844,Extreme rainfall,Also 8 fatalities indicated,Munich Re (2017); APAT (2005); CNR (2023); Papagiannaki et al. (2022),Corrected
6015,DE,1981,Germany,10/19/1981,10/19/1981,Flash,Saar; Rhein; Mosel,DEC01;DEC02;DEC03;DEC04;DEC05,DEC01;DEC02;DEC03;DEC04;DEC05,,0,,2000000,DEM,2023724,Extreme rainfall,,Munich Re (1999),New
2013,AL,1981,Albania,10/24/1981,10/24/1981,River,,AL012;AL021;AL022;AL031;AL032;AL033;AL035,AL012;AL021;AL022;AL031;AL032;AL033;AL035,243,9,11000,42000000,ALL,14202796,Heavy rainfall,,UNDRR (2022),New
94,DK,1981,Denmark,11/24/1981,11/24/1981,Coastal,North Sea,DK032;DK050,DK032;DK050,,1,,,,,Storm surge up to 4.22 m,Highest surge ever in Esbjerg,EEA (2015); Nationalpark Vadehavet (2023); Møller (1997); Kystdirektoratet (2023),Updated
2719,DE,1981,Germany,11/24/1981,11/25/1981,Coastal,North Sea,DE600;DEF07,DE600;DEF07,,0,200,5000000,DEM,5059309,Storm surge above 4 m (wind up to 160 km/h),,Munich Re (1999); Wikipedia (2023p),New
185,FR,1981,France,12/10/1981,12/18/1981,River/Coastal,Garonne; Adour; Dordogne; Bay of Biscay,FR612;FR613;FR614,FRI12;FRI13;FRI14,,0,2300,125000000,FRF,46897298,Heavy rainfall up to 401 mm in 6 days and storm surge,,Munich Re (2017); Meteo France (2022); DGPR (2022); Meteo Paris (2023); CRED (2023),Updated
